motorcyclist is pulling a wheelie on a motocross bike as he rides it up a dirt track .,9
motorcyclist wearing a red and white jacket popping a wheelie on his motorcycle .,7
popping a wheelie on a dirt road .,6
man is walking towards a group of people on a long dirt road .,9
brown dogs are playing with a blue toy together .,0
two light colored dogs are pulling on a blue object that is in their mouths .,6
beige dogs are playing in the grass near a doghouse .,6
dogs are playing tug of war with a blue object in front of a building .,9
light brown dogs are tugging at a blue toy in front of a blue shed .,0
football player wearing an orange jersey holding a football,7
football player wearing an orange uniform smiling and holding the football .,7
man in an orange jersey with the letter " 12 " on it plays football .,7
University of Miami player holds a football .,1
12 in orange gets ready to throw the football .,7
players wearing orange uniforms are tackling a player in a white uniform,6
tackle in a football game .,6
footballers in a tackle .,6
men are involved in a football game are tackling each other .,3
players take down the player with the ball in a football game,7
black dogs each with running on the beach with balls in their mouths .,2
black dogs run in the sand by a pier .,6
black dogs run through sand .,6
dogs run across the sand near a boardwalk .,6
wet , black dogs are running through some sand .,0
black dog is jumping through some water , while holding a stick in his mouth .,9
black dog is swimming through water .,6
black dog jumps in a body of water with a stick in his mouth .,6
dog swims in the ocean .,6
dog jumping out of the water with a stick in his mouth .,6
group of downhill skateboards going down a hill .,3
man in a white helmet crouches while he skateboards .,3
downhill skateboarders round a curve while others watch .,2
skateboarders wearing helmets are going around a turn .,0
skateboarders wearing their helmets riding down a street .,7
blond dog runs in the ocean surf .,6
light blonde dog is running on the shoreline .,0
white and tan dog is running in shallow water on a beach .,6
white dog runs in the surf with his mouth open,6
young dog is running across a shore .,6
biker rides on a dirt road .,6
person on a bmx bike .,2
person on a BMX bike is riding on an outdoor course .,7
person rides his mountain bike down a dirt road very fast .,9
bike rider jumping down the hill .,6
boxer is being examined in his corner by a member of his support team .,9
boxer with a red helmet has water sprayed into his mouth by his coach in the boxing ring .,0
man in a red helmet has water squirted in his mouth by another man in a boxing ring .,0
trainer giving water to a boxer in the corner .,6
spraying water into boxer 's mouth .,2
boy in a red shirt and jean shorts jumping off a swing .,3
boy is jumping off a swing,7
boy is jumping off of a swing .,7
boy jumps off a swing .,6
boy jumps off a swing with his legs apart .,7
black dog running on grass,6
black dog with a stubby tale is running on a green lawn with houses in the background .,0
large black dog runs along the green grass .,6
and brown dog runs over grass , houses in background .,0
black dog is running on the grass .,6
big , black dog with a red collar runs in the water .,6
black dog in a red collar splashing through the water .,6
black dog is running through some water .,6
black dog splashes in the water,6
black dog with a red collar is walking through water .,6
man and a boy standing in front of a sign that says " HELL " .,9
males on a street corner crooswalk with a billboard behind them .,6
males stand by a board that says HELL .,6
people stand next to a sign that says " HELL " made out of stars .,9
young men , one smoking , walk past a large sign that uses orange stars to spell " HELL " .,0
mother sits with three children as they eat ice cream .,9
woman and three kids sit on a dolly .,1
adult sitting next to three young children eating ice cream on some steps .,9
woman sat on the bench while the children ate ice cream .,1
children eat ice cream in a third world store while a woman stares into space .,0
man loses control of his watercraft .,2
man parasails on the water .,6
windsurfer falls off his boat in the ocean .,9
man was sailing in the ocean and fell off his boat .,1
sailboarder is falling in the water .,6
black and white dog is running between yellow poles .,9
black dog running through yellow cones .,6
dog is running in and out of a line of posts on an obstacle course .,2
little dog running between yellow poles .,9
in field with yellow posts .,2
dog runs through the grass .,6
dog with a muzzle in the grass and sunlight .,2
grey dog wearing a muzzle runs over grass .,6
grey dog with a muzzle running .,6
furry black dog is sitting on the grass,6
Greyhound dog is wearing a red jersey with the number one on it and is mid run .,0
greyhound with a red shirt and blue muzzle on running a race .,0
large greyhound dog races wearing a red shirt .,3
white greyhound dog is wearing a red jacket with the number one printed on it .,0
greyhound racing as dog number 1 .,3
child plays soccer .,6
child soccer player runs for a ball near the goal .,1
little boy wearing a green jersey playing soccer .,6
young boy runs towards a blue soccer ball in front of a goal .,1
little kid just missed a soccer kick for the goal,1
ride on the back of a vehicle .,2
people are riding on back and sides of a car .,7
people crowd on a truck going down the road,6
vehicle has people hanging on the outside as it is driving down a road .,3
boys riding on the back of a truck .,6
bunch of children in white are doing a dance routine while another person jumps rope .,0
crowd of children in white shirts , black shorts and white hats jumping rope .,0
small child jumping rope as other children clap their hands over their heads nearby .,0
of asian children dressed in white shirts and hats performing with a crowd looking on .,1
children are all engaging in excersise,3
person is on a ramp on a skateboard .,6
person on skies is up in the air over snow .,6
person performs a snowboarding trick on a rail as a man crouches down to get a better view .,0
on snowboard in the air doing a jump,6
in white is performing a skateboard trick at night while a kneeling person watches .,1
guy on a waterskiing board is doing a stunt .,7
man on a wakeboard is jumping over the wake and trying to grab the board with one hand .,9
man performs a wakeboarding trick,7
waterskier flying slighty in the air over a wave,6
waterskier flies into the air .,6
person is standing near a row of identical red and white bicycles .,3
woman is standing outside near many bicycles .,3
woman standing near a bike rack .,7
woman stands near a row of identical red bicycles .,3
is a row of red and white bikes all in a bike rack .,9
elderly man sitting on a bench .,6
old asian woman is sitting in front of a subway train and passengers are walking by her .,0
old woman sitting on a bench , with people around .,1
asian woman sitting down while two people walk by her .,6
woman setting on a bench with people walking past her she is wearing a gray jacket and black pants .,0
